,0
5797,0
5798,0
5799,1
5800,1
5801,1
5802,0
5803,1
5804,1
5805,1
5806,1
5807,1
5808,0
5809,1
5810,1
5811,1
5812,1
5813,1
5814,0
5815,1
5816,1
5817,1
5818,0
5819,1
5820,1
5821,1
5822,1
5823,0
5824,1
5825,1
5826,1
5827,1
5828,1
5829,0
5830,1
5831,1
5832,1
5833,1
5834,1
5835,0
5836,1
5837,1
5838,1
5839,1
5840,0
5841,1
5842,1
5843,1
5844,1
5845,0
5846,1
5847,0
5848,1
5849,1
5850,1
5851,0
5852,0
5853,1
5854,0
5855,1
5856,1
5857,1
5858,1
5859,0
5860,1
5861,1
5862,1
5863,0
5864,1
5865,1
5866,1
5867,0
5868,1
5869,1
5870,1
5871,1
5872,0
5873,1
5874,1
5875,1
5876,1
5877,0
5878,0
5879,1
5880,1
5881,1
5882,1
5883,1
5884,1
5885,0
5886,1
5887,0
5888,0
5889,0
5890,0
5891,1
5892,1
5893,0
5894,0
5895,1
5896,1
5897,1
5898,1
5899,0
5900,1
5901,1
5902,0
5903,1
5904,1
5905,0
5906,0
5907,0
5908,0
5909,0
5910,1
5911,1
5912,0
5913,0
5914,0
5915,1
5916,1
5917,0
5918,0
5919,1
5920,1
5921,1
5922,1
5923,1
5924,1
5925,1
5926,1
5927,0
5928,1
5929,1
5930,1
5931,1
5932,1
5933,0
5934,1
5935,1
5936,0
5937,0
5938,1
5939,1
5940,0
5941,0
5942,0
5943,1
5944,1
5945,0
5946,1
5947,1
5948,0
5949,0
5950,1
5951,1
5952,1
5953,1
5954,1
5955,0
5956,0
5957,1
5958,1
5959,0
5960,1
5961,0
5962,1
5963,1
5964,0
5965,0
5966,0
5967,1
5968,0
5969,1
5970,1
5971,0
5972,1
5973,1
5974,1
5975,1
5976,1
5977,1
5978,0
5979,1
5980,1
5981,1
5982,0
5983,1
5984,1
5985,1
5986,1
5987,0
5988,1
5989,1
5990,1
5991,1
5992,0
5993,1
5994,0
5995,1
5996,1
5997,1
5998,1
5999,0
6000,0
6001,1
6002,1
6003,1
6004,0
6005,1
6006,1
6007,1
6008,0
6009,1
6010,1
6011,1
6012,1
6013,1
6014,0
6015,1
6016,0
6017,1
6018,0
6019,1
6020,0
6021,1
6022,0
6023,1
6024,0
6025,1
6026,0
6027,1
6028,1
6029,1
6030,0
6031,1
6032,1
6033,0
6034,1
6035,1
6036,1
6037,1
6038,0
6039,1
6040,1
6041,1
6042,0
6043,1
6044,0
6045,0
6046,1
6047,1
6048,1
6049,1
6050,0
6051,0
6052,1
6053,1
6054,0
6055,1
6056,0
6057,1
6058,1
6059,1
6060,1
6061,1
6062,0
6063,1
6064,0
6065,1
6066,1
6067,1
6068,1
6069,0
6070,1
6071,0
6072,1
6073,1
6074,1
6075,1
6076,0
6077,0
6078,1
6079,1
6080,0
6081,0
6082,1
6083,1
6084,0
6085,1
6086,1
6087,1
6088,1
6089,0
6090,1
6091,1
6092,1
6093,1
6094,1
6095,1
6096,0
6097,1
6098,1
6099,0
6100,1
6101,0
6102,1
6103,0
6104,1
6105,1
6106,0
6107,1
6108,1
6109,1
6110,0
6111,1
6112,1
6113,0
6114,1
6115,1
6116,0
6117,0
6118,1
6119,0
6120,0
6121,1
6122,0
6123,1
6124,0
6125,1
6126,1
6127,1
6128,1
6129,1
6130,0
6131,1
6132,1
6133,1
6134,1
6135,1
6136,1
6137,1
6138,0
6139,1
6140,1
6141,0
6142,0
6143,1
6144,1
6145,1
6146,1
6147,0
6148,1
6149,0
6150,1
6151,1
6152,0
6153,1
6154,1
6155,0
6156,1
6157,1
6158,1
6159,0
6160,0
6161,1
6162,1
6163,1
6164,0
6165,0
6166,0
6167,1
6168,1
6169,1
6170,1
6171,1
6172,1
6173,1
6174,1
6175,1
6176,0
6177,1
6178,1
6179,1
6180,0
6181,1
6182,1
6183,0
6184,1
6185,1
6186,1
6187,1
6188,1
6189,0
6190,0
6191,1
6192,1
6193,1
6194,1
6195,0
6196,1
6197,1
6198,1
6199,1
6200,1
6201,1
6202,0
6203,0
6204,0
6205,1
6206,0
6207,1
6208,0
6209,1
6210,1
6211,1
6212,1
6213,1
6214,0
6215,0
6216,0
6217,1
6218,1
6219,1
6220,1
6221,1
6222,0
6223,0
6224,1
6225,1
6226,1
6227,1
6228,1
6229,0
6230,0
6231,1
6232,0
6233,1
6234,0
6235,0
6236,1
6237,0
6238,0
6239,1
6240,1
6241,1
6242,1
6243,0
6244,0
6245,1
6246,1
6247,1
6248,0
6249,1
6250,0
6251,1
6252,1
6253,1
6254,1
6255,1
6256,0
6257,0
6258,1
6259,0
6260,1
6261,0
6262,1
6263,0
6264,1
6265,1
6266,1
6267,1
6268,1
6269,1
6270,1
6271,1
6272,1
6273,1
6274,1
6275,0
6276,0
6277,1
6278,0
6279,1
6280,1
6281,1
6282,1
6283,1
6284,1
6285,1
6286,0
6287,0
6288,1
6289,0
6290,1
6291,1
6292,1
6293,1
6294,0
6295,1
6296,0
6297,1
6298,0
6299,0
6300,0
6301,1
6302,1
6303,1
6304,1
6305,0
6306,1
6307,0
6308,1
6309,1
6310,0
6311,0
6312,1
6313,1
6314,1
6315,1
6316,1
6317,1
6318,0
6319,1
6320,1
6321,1
6322,0
6323,1
6324,1
6325,1
6326,1
6327,1
6328,1
6329,1
6330,0
6331,0
6332,1
6333,0
6334,1
6335,1
6336,0
6337,1
6338,1
6339,0
6340,1
6341,0
6342,1
6343,1
6344,0
6345,1
6346,1
6347,1
6348,1
6349,1
6350,1
6351,0
6352,0
6353,0
6354,0
6355,1
6356,1
6357,1
6358,1
6359,0
6360,1
6361,1
6362,1
6363,1
6364,0
6365,1
6366,0
6367,1
6368,1
6369,1
6370,1
6371,0
6372,1
6373,1
6374,1
6375,1
6376,1
6377,0
6378,0
6379,1
6380,1
6381,1
6382,1
6383,1
6384,1
6385,1
6386,1
6387,0
6388,0
6389,0
6390,1
6391,1
6392,1
6393,1
6394,1
6395,1
6396,1
6397,1
6398,0
6399,1
6400,1
6401,1
6402,0
6403,0
6404,0
6405,0
6406,1
6407,0
6408,0
6409,0
6410,1
6411,0
6412,1
6413,1
6414,0
6415,1
6416,1
6417,0
6418,0
6419,0
6420,1
6421,1
6422,0
6423,0
6424,0
6425,0
6426,1
6427,1
6428,0
6429,1
6430,1
6431,1
6432,1
6433,1
6434,1
6435,0
6436,1
6437,1
6438,1
6439,0
6440,0
6441,0
6442,0
6443,1
6444,1
6445,1
6446,1
6447,1
6448,0
6449,0
6450,1
6451,0
6452,1
6453,0
6454,1
6455,1
6456,1
6457,1
6458,0
6459,1
6460,1
6461,0
6462,1
6463,1
6464,1
6465,1
6466,0
6467,1
6468,0
6469,0
6470,1
6471,1
6472,1
6473,0
6474,1
6475,0
6476,1
6477,1
6478,1
6479,1
6480,1
6481,1
6482,1
6483,1
6484,1
6485,1
6486,1
6487,1
6488,0
6489,1
6490,1
6491,1
6492,1
6493,0
6494,1
6495,1
6496,1
6497,1
6498,1
6499,1
6500,0
6501,0
6502,1
6503,1
6504,1
6505,1
6506,1
6507,1
6508,0
6509,1
6510,1
6511,1
6512,1
6513,0
6514,1
6515,1
6516,1
6517,1
6518,0
6519,1
6520,1
6521,1
6522,0
6523,1
6524,1
6525,1
6526,1
6527,0
6528,1
6529,1
6530,1
6531,0
6532,1
6533,1
6534,0
6535,1
6536,1
6537,1
6538,1
6539,1
6540,1
6541,1
6542,1
6543,1
6544,1
6545,0
6546,1
6547,0
6548,0
6549,1
6550,1
6551,0
6552,1
6553,0
6554,1
6555,1
6556,1
6557,1
6558,1
6559,0
6560,1
6561,1
6562,0
6563,0
6564,0
6565,1
6566,1
6567,1
6568,1
6569,1
6570,1
6571,0
6572,0
6573,0
6574,0
6575,0
6576,1
6577,1
6578,1
6579,1
6580,1
6581,1
6582,0
6583,1
6584,1
6585,1
6586,1
6587,1
6588,0
6589,1
6590,0
6591,1
6592,1
6593,0
6594,0
6595,1
6596,0
6597,1
6598,1
6599,0
6600,1
6601,1
6602,0
6603,0
6604,1
6605,1
6606,1
6607,0
6608,0
6609,1
6610,1
6611,0
6612,1
6613,0
6614,1
6615,1
6616,0
6617,1
6618,0
6619,1
6620,1
6621,1
6622,0
6623,1
6624,1
6625,0
6626,1
6627,1
6628,1
6629,0
6630,1
6631,1
6632,1
6633,1
6634,0
6635,0
6636,1
6637,0
6638,1
6639,0
6640,0
6641,1
6642,1
6643,1
6644,0
6645,1
6646,1
6647,0
6648,1
6649,1
6650,0
6651,0
6652,1
6653,0
6654,1
6655,1
6656,0
6657,1
6658,1
6659,1
6660,1
6661,0
6662,0
6663,1
6664,0
6665,0
6666,1
6667,1
6668,1
6669,0
6670,0
6671,1
6672,0
6673,1
6674,1
6675,1
6676,0
6677,1
6678,0
6679,0
6680,0
6681,0
6682,0
6683,1
6684,1
6685,1
6686,0
6687,1
6688,0
6689,1
6690,1
6691,0
6692,0
6693,1
6694,1
6695,0
6696,1
6697,1
6698,0
6699,0
6700,1
6701,1
6702,1
6703,1
6704,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,0
6711,1
6712,1
6713,0
6714,1
6715,1
6716,1
6717,1
6718,1
6719,1
6720,1
6721,0
6722,1
6723,0
6724,1
6725,1
6726,1
6727,1
6728,1
6729,1
6730,1
6731,0
6732,1
6733,1
6734,1
6735,1
6736,1
6737,0
6738,1
6739,0
6740,0
6741,1
6742,1
6743,1
6744,0
6745,1
6746,0
6747,1
6748,1
6749,1
6750,1
6751,1
6752,0
6753,0
6754,0
6755,1
6756,1
6757,1
6758,1
6759,1
6760,0
6761,1
6762,1
6763,0
6764,1
6765,0
6766,0
6767,1
6768,0
6769,1
6770,0
6771,1
6772,0
6773,1
6774,1
6775,1
6776,0
6777,1
6778,1
6779,1
6780,1
6781,1
6782,0
6783,1
6784,1
6785,1
6786,1
6787,1
6788,1
6789,1
6790,0
6791,1
6792,1
6793,1
6794,1
6795,1
6796,1
6797,0
6798,0
6799,1
6800,0
6801,0
6802,1
6803,1
6804,1
6805,1
6806,0
6807,1
6808,1
6809,0
6810,0
6811,1
6812,1
6813,1
6814,0
6815,1
6816,1
6817,1
6818,1
6819,0
6820,1
6821,1
6822,0
6823,1
6824,0
6825,0
6826,1
6827,0
6828,0
6829,1
6830,0
6831,1
6832,0
6833,1
6834,1
6835,1
6836,1
6837,1
6838,1
6839,0
6840,0
6841,1
6842,0
6843,1
6844,1
6845,1
6846,1
6847,0
6848,1
6849,0
6850,1
6851,1
6852,1
6853,1
6854,0
6855,0
6856,1
6857,1
6858,1
6859,0
6860,1
6861,0
6862,0
6863,1
6864,0
6865,1
6866,1
6867,1
6868,0
6869,1
6870,1
6871,1
6872,1
6873,1
6874,0
6875,1
6876,1
6877,1
6878,1
6879,0
6880,1
6881,1
6882,1
6883,1
6884,1
6885,1
6886,1
6887,0
6888,0
6889,1
6890,1
6891,0
6892,0
6893,1
6894,1
6895,1
6896,1
6897,0
6898,1
6899,0
6900,1
6901,1
6902,1
6903,0
6904,0
6905,1
6906,1
6907,0
6908,1
6909,1
6910,1
6911,1
6912,0
6913,1
6914,1
6915,1
6916,1
6917,1
6918,1
6919,0
6920,1
6921,0
6922,1
6923,1
6924,1
6925,1
6926,1
6927,0
6928,0
6929,0
6930,1
6931,1
6932,1
6933,1
6934,0
6935,0
6936,0
6937,1
6938,1
6939,0
6940,1
6941,1
6942,1
6943,0
6944,1
6945,1
6946,1
6947,0
6948,1
6949,1
6950,1
6951,1
6952,1
6953,1
6954,1
6955,0
6956,1
6957,0
6958,0
6959,0
6960,1
6961,1
6962,1
6963,1
6964,0
6965,0
6966,1
6967,1
6968,1
6969,1
6970,0
6971,1
6972,1
6973,0
6974,1
6975,1
6976,1
6977,1
6978,1
6979,1
6980,1
6981,1
6982,1
6983,1
6984,1
6985,0
6986,1
6987,1
6988,1
6989,1
6990,1
6991,1
6992,0
6993,0
6994,1
6995,0
6996,0
6997,1
6998,1
6999,0
7000,1
7001,1
7002,1
7003,1
7004,1
7005,1
7006,1
7007,1
7008,1
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,0
7016,0
7017,1
7018,1
7019,1
7020,1
7021,1
7022,1
7023,1
7024,1
7025,1
7026,1
7027,0
7028,0
7029,1
7030,1
7031,1
7032,1
7033,1
7034,1
7035,1
7036,0
7037,1
7038,1
7039,1
7040,1
7041,0
7042,1
7043,0
7044,1
7045,0
7046,1
7047,1
7048,1
7049,1
7050,0
7051,1
7052,1
7053,1
7054,1
7055,1
7056,1
7057,0
7058,0
7059,0
7060,0
7061,1
7062,1
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,1
7070,1
7071,0
7072,1
7073,1
7074,1
7075,0
7076,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,1
7083,0
7084,0
7085,0
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,0
7094,1
7095,1
7096,0
7097,1
7098,1
7099,1
7100,1
7101,1
7102,0
7103,1
7104,0
7105,1
7106,0
7107,0
7108,0
7109,0
7110,0
7111,1
7112,1
7113,1
7114,1
7115,0
7116,1
7117,1
7118,1
7119,0
7120,0
7121,1
7122,0
7123,0
7124,1
7125,1
7126,1
7127,1
7128,1
7129,0
7130,1
7131,1
7132,0
7133,1
7134,1
7135,1
7136,1
7137,0
7138,1
7139,0
7140,1
7141,1
7142,1
7143,1
7144,0
7145,1
7146,1
7147,1
7148,0
7149,0
7150,0
7151,0
7152,1
7153,1
7154,0
7155,1
7156,1
7157,0
7158,1
7159,1
7160,0
7161,1
7162,0
7163,1
7164,1
7165,1
7166,1
7167,0
7168,1
7169,1
7170,0
7171,1
7172,0
7173,0
7174,1
7175,1
7176,0
7177,1
7178,0
7179,1
7180,1
7181,0
7182,1
7183,1
7184,0
7185,0
7186,1
7187,0
7188,1
7189,1
7190,0
7191,0
7192,1
7193,0
7194,0
7195,1
7196,1
7197,1
7198,0
7199,0
7200,1
7201,0
7202,0
7203,1
7204,1
7205,1
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,1
7215,1
7216,0
7217,1
7218,1
7219,1
7220,0
7221,1
7222,1
7223,1
7224,1
7225,1
7226,1
7227,1
7228,0
7229,1
7230,1
7231,0
7232,1
7233,1
7234,1
7235,1
7236,1
7237,1
7238,1
7239,0
7240,1
7241,1
7242,1
7243,0
7244,1
7245,1
7246,1
7247,1
7248,1
7249,0
7250,1
7251,1
7252,1
7253,1
7254,0
7255,1
7256,1
7257,1
7258,1
7259,0
7260,1
7261,1
7262,0
7263,1
7264,1
7265,0
7266,1
7267,0
7268,1
7269,0
7270,1
7271,1
7272,1
7273,1
7274,0
7275,1
7276,0
7277,1
7278,1
7279,1
7280,0
7281,1
7282,1
7283,1
7284,1
7285,0
7286,1
7287,1
7288,1
7289,1
7290,1
7291,1
7292,0
7293,0
7294,0
7295,1
7296,1
7297,0
7298,0
7299,1
7300,1
7301,1
7302,1
7303,0
7304,1
7305,1
7306,1
7307,0
7308,0
7309,0
7310,0
7311,0
7312,1
7313,1
7314,1
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,0
7322,0
7323,0
7324,1
7325,1
7326,0
7327,1
7328,1
7329,0
7330,1
7331,1
7332,1
7333,1
7334,1
7335,1
7336,1
7337,1
7338,1
7339,0
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,0
7348,1
7349,0
7350,0
7351,1
7352,1
7353,0
7354,1
7355,1
7356,1
7357,1
7358,0
7359,1
7360,0
7361,1
7362,0
7363,1
7364,1
7365,1
7366,1
7367,0
7368,0
7369,1
7370,1
7371,1
7372,1
7373,1
7374,1
7375,0
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7383,1
7384,1
7385,0
7386,1
7387,1
7388,0
7389,0
7390,1
7391,0
7392,0
7393,1
7394,0
7395,0
7396,1
7397,0
7398,1
7399,0
7400,1
7401,1
7402,0
7403,0
7404,1
7405,0
7406,1
7407,0
7408,0
7409,1
7410,1
7411,1
7412,0
7413,1
7414,1
7415,1
7416,0
7417,1
7418,1
7419,1
7420,1
7421,1
7422,1
7423,1
7424,0
7425,1
7426,1
7427,1
7428,1
7429,1
7430,1
7431,1
7432,1
7433,1
7434,1
7435,1
7436,0
7437,1
7438,1
7439,1
7440,1
7441,0
7442,0
7443,1
7444,1
7445,0
7446,1
7447,1
7448,0
7449,1
7450,1
7451,1
7452,1
7453,1
7454,1
7455,0
7456,1
7457,1
7458,1
7459,0
7460,0
7461,1
7462,1
7463,1
7464,0
7465,0
7466,0
7467,1
7468,1
7469,1
7470,1
7471,0
7472,0
7473,1
7474,0
7475,0
7476,1
7477,1
7478,0
7479,1
7480,1
7481,0
7482,1
7483,1
7484,1
7485,1
7486,0
7487,0
7488,1
7489,1
7490,1
7491,0
7492,1
7493,1
7494,1
7495,1
7496,1
7497,1
7498,0
7499,1
7500,1
7501,0
7502,1
7503,0
7504,0
7505,1
7506,1
7507,1
7508,0
7509,1
7510,0
7511,0
7512,1
7513,0
7514,1
7515,1
7516,1
7517,1
7518,1
7519,0
7520,1
7521,1
7522,1
7523,0
7524,1
7525,0
7526,1
7527,1
7528,0
7529,1
7530,1
7531,0
7532,1
7533,1
7534,1
7535,0
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,1
7544,1
7545,0
7546,1
7547,1
7548,0
7549,0
7550,1
7551,0
7552,0
7553,1
7554,1
7555,1
7556,1
7557,0
7558,1
7559,1
7560,0
7561,1
7562,1
7563,1
7564,0
7565,0
7566,1
7567,1
7568,0
7569,0
7570,1
7571,1
7572,1
7573,0
7574,1
7575,1
7576,0
7577,1
7578,0
7579,1
7580,0
7581,0
7582,1
7583,1
7584,1
7585,0
7586,1
7587,1
7588,1
7589,0
7590,1
7591,1
7592,1
7593,1
7594,1
7595,1
7596,1
7597,0
7598,1
7599,0
7600,1
7601,0
7602,1
7603,0
7604,1
7605,1
7606,1
7607,1
7608,1
7609,0
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,0
7622,1
7623,1
7624,1
7625,1
7626,1
7627,0
7628,1
7629,0
7630,0
7631,0
7632,1
7633,1
7634,1
7635,1
7636,1
7637,0
7638,1
7639,1
7640,0
7641,0
7642,0
7643,1
7644,1
7645,0
7646,1
7647,1
7648,1
7649,1
7650,0
7651,1
7652,1
7653,1
7654,1
7655,1
7656,1
7657,1
7658,1
7659,0
7660,0
7661,1
7662,1
7663,1
7664,1
7665,1
7666,0
7667,1
7668,1
7669,1
7670,1
7671,1
7672,0
7673,1
7674,1
7675,0
7676,0
7677,0
7678,0
7679,1
7680,0
7681,1
7682,0
7683,1
7684,1
7685,0
7686,1
7687,0
7688,0
7689,1
7690,0
7691,1
7692,0
7693,0
7694,0
7695,0
7696,1
7697,1
7698,1
7699,0
7700,0
7701,1
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,1
7710,0
7711,1
7712,0
7713,1
7714,1
7715,0
7716,1
7717,1
7718,1
7719,0
7720,1
7721,0
7722,1
7723,0
7724,1
7725,1
7726,0
7727,1
7728,1
7729,0
7730,0
7731,1
7732,1
7733,0
7734,1
7735,1
7736,1
7737,1
7738,1
7739,0
7740,1
7741,1
7742,1
7743,1
7744,1
7745,1
7746,0
7747,1
7748,1
7749,0
7750,1
7751,1
7752,1
7753,0
7754,1
7755,0
7756,1
7757,0
7758,1
7759,1
7760,1
7761,0
7762,1
7763,1
7764,1
7765,1
7766,0
7767,1
7768,0
7769,1
7770,1
7771,0
7772,1
7773,1
7774,1
7775,1
7776,0
7777,0
7778,1
7779,1
7780,0
7781,1
7782,1
7783,1
7784,1
7785,0
7786,1
7787,1
7788,1
7789,0
7790,1
7791,1
7792,1
7793,1
7794,1
7795,0
7796,1
7797,1
7798,1
7799,1
7800,1
7801,1
7802,0
7803,0
7804,0
7805,1
7806,1
7807,1
7808,1
7809,1
7810,1
7811,1
7812,1
7813,0
7814,0
7815,0
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,1
7824,0
7825,0
7826,1
7827,0
7828,1
7829,0
7830,1
7831,1
7832,1
7833,1
7834,1
7835,0
7836,1
7837,0
7838,0
7839,1
7840,1
7841,1
7842,0
7843,0
7844,0
7845,1
7846,1
7847,0
7848,0
7849,1
7850,1
7851,1
7852,0
7853,0
7854,1
7855,0
7856,1
7857,0
7858,1
7859,1
7860,1
7861,0
7862,1
7863,0
7864,1
7865,1
7866,1
7867,1
7868,0
7869,0
7870,1
7871,0
7872,1
7873,0
7874,0
7875,1
7876,1
7877,1
7878,1
7879,1
7880,0
7881,1
7882,1
7883,1
7884,1
7885,1
7886,1
7887,1
7888,1
7889,1
7890,1
7891,1
7892,1
7893,1
7894,1
7895,1
7896,0
7897,0
7898,1
7899,1
7900,0
7901,1
7902,1
7903,0
7904,1
7905,1
7906,1
7907,1
7908,0
7909,1
7910,1
7911,1
7912,1
7913,0
7914,1
7915,1
7916,1
7917,0
7918,1
7919,0
7920,0
7921,0
7922,1
7923,0
7924,1
7925,1
7926,1
7927,1
7928,0
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7939,1
7940,1
7941,1
7942,1
7943,1
7944,1
7945,0
7946,1
7947,0
7948,1
7949,1
7950,0
7951,1
7952,1
7953,1
7954,1
7955,1
7956,1
7957,0
7958,1
7959,1
7960,1
7961,1
7962,0
7963,0
7964,1
7965,1
7966,1
7967,1
7968,1
7969,0
7970,1
7971,1
7972,1
7973,1
7974,1
7975,0
7976,0
7977,1
7978,1
7979,1
7980,0
7981,1
7982,0
7983,1
7984,1
7985,0
7986,1
7987,0
7988,1
7989,0
7990,1
7991,1
7992,0
7993,0
7994,0
7995,0
7996,1
7997,1
7998,1
7999,0
8000,1
8001,1
8002,1
8003,1
8004,1
8005,1
8006,0
8007,1
8008,1
8009,1
8010,1
8011,1
8012,1
8013,0
8014,1
8015,1
8016,1
8017,0
8018,1
8019,0
8020,1
8021,0
8022,0
8023,1
8024,0
8025,0
8026,1
8027,1
8028,1
8029,0
8030,0
8031,1
8032,1
8033,1
8034,1
8035,0
8036,0
8037,1
8038,1
8039,0
8040,0
8041,1
8042,0
8043,1
8044,1
8045,0
8046,1
8047,1
8048,1
8049,1
8050,0
8051,0
8052,1
8053,1
8054,0
8055,1
8056,1
8057,0
8058,1
8059,0
8060,1
8061,1
8062,1
8063,1
8064,0
8065,1
8066,1
8067,0
8068,0
8069,1
8070,0
8071,1
8072,1
8073,1
8074,1
8075,0
8076,1
8077,1
8078,1
8079,1
8080,1
8081,0
8082,1
8083,0
8084,1
8085,1
8086,1
8087,0
8088,1
8089,1
8090,1
8091,0
8092,0
8093,1
8094,1
8095,1
8096,1
8097,1
8098,1
8099,0
8100,0
8101,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,1
8108,0
8109,0
8110,1
8111,1
8112,1
8113,1
8114,1
8115,1
8116,1
8117,1
8118,0
8119,1
8120,1
8121,1
8122,1
8123,1
8124,0
8125,1
8126,1
8127,0
8128,1
8129,0
8130,1
8131,1
8132,1
8133,1
8134,1
8135,0
8136,1
8137,1
8138,1
8139,0
8140,0
8141,0
8142,0
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,0
8150,1
8151,1
8152,0
8153,1
8154,1
8155,1
8156,1
8157,1
8158,0
8159,0
8160,1
8161,0
8162,1
8163,1
8164,0
8165,0
8166,1
8167,1
8168,1
8169,1
8170,1
8171,1
8172,1
8173,0
8174,1
8175,1
8176,1
8177,1
8178,1
8179,0
8180,1
8181,1
8182,1
8183,1
8184,1
8185,1
8186,1
8187,1
8188,1
8189,0
8190,0
8191,1
8192,1
8193,0
8194,0
8195,0
8196,1
8197,0
8198,1
8199,0
8200,0
8201,1
8202,1
8203,1
8204,1
8205,0
8206,1
8207,1
8208,1
8209,0
8210,0
8211,1
8212,1
8213,0
8214,1
8215,1
8216,1
8217,0
8218,0
8219,0
8220,0
8221,1
8222,0
8223,1
8224,0
8225,1
8226,1
8227,1
8228,1
8229,1
8230,0
8231,1
8232,1
8233,1
8234,0
8235,0
8236,1
8237,1
8238,1
8239,1
8240,0
8241,1
8242,0
8243,0
8244,1
8245,0
8246,0
8247,1
8248,0
8249,1
8250,1
8251,1
8252,0
8253,1
8254,1
8255,0
8256,1
8257,0
8258,1
8259,0
8260,0
8261,1
8262,1
8263,1
8264,1
8265,1
8266,1
8267,0
8268,0
8269,1
8270,1
8271,1
8272,0
8273,1
8274,1
8275,1
8276,1
8277,0
8278,1
8279,1
8280,1
8281,1
8282,1
8283,1
8284,0
8285,1
8286,1
8287,0
8288,1
8289,1
8290,0
8291,1
8292,1
8293,0
8294,1
8295,0
8296,1
8297,0
8298,1
8299,1
8300,1
8301,1
8302,1
8303,1
8304,1
8305,0
8306,1
8307,0
8308,1
8309,0
8310,1
8311,1
8312,1
8313,0
8314,1
8315,1
8316,1
8317,1
8318,1
8319,1
8320,1
8321,1
8322,0
8323,1
8324,1
8325,0
8326,1
8327,1
8328,1
8329,1
8330,1
8331,1
8332,1
8333,1
8334,1
8335,1
8336,1
8337,0
8338,1
8339,1
8340,1
8341,1
8342,0
8343,1
8344,1
8345,1
8346,1
8347,1
8348,1
8349,1
8350,1
8351,1
8352,1
8353,0
8354,1
8355,1
8356,1
8357,1
8358,1
8359,1
8360,0
8361,0
8362,0
8363,0
8364,0
8365,1
8366,0
8367,0
8368,0
8369,0
8370,1
8371,1
8372,1
8373,0
8374,1
8375,1
8376,0
8377,1
8378,1
8379,1
8380,1
8381,1
8382,1
8383,1
8384,0
8385,1
8386,1
8387,1
8388,1
8389,1
8390,1
8391,1
8392,0
8393,0
8394,0
8395,1
8396,1
8397,1
8398,1
8399,0
8400,1
8401,0
8402,1
8403,0
8404,1
8405,0
8406,1
8407,1
8408,0
8409,1
8410,1
8411,0
8412,0
8413,1
8414,1
8415,1
8416,1
8417,1
8418,1
8419,0
8420,1
8421,1
8422,1
8423,1
8424,1
8425,0
8426,0
8427,1
8428,0
8429,1
8430,0
8431,1
8432,0
8433,0
8434,1
8435,1
8436,0
8437,1
8438,1
8439,1
8440,0
8441,0
8442,1
8443,1
8444,1
8445,0
8446,1
8447,0
8448,0
8449,1
8450,1
8451,1
8452,1
8453,0
8454,1
8455,1
8456,1
8457,1
8458,1
8459,1
8460,1
8461,1
8462,1
8463,0
8464,1
8465,0
8466,1
8467,1
8468,1
8469,1
8470,1
8471,0
8472,0
8473,1
8474,0
8475,0
8476,1
8477,1
8478,1
8479,1
8480,0
8481,1
8482,1
8483,1
8484,1
8485,1
8486,0
8487,1
8488,1
8489,0
8490,1
8491,1
8492,1
8493,1
8494,1
8495,0
8496,0
8497,1
8498,0
8499,0
8500,1
8501,0
8502,0
8503,0
8504,1
8505,1
8506,1
8507,1
8508,0
8509,1
8510,1
8511,1
8512,0
8513,1
8514,1
8515,1
8516,1
8517,1
8518,0
8519,0
8520,1
8521,1
8522,1
8523,0
8524,1
8525,1
8526,0
8527,1
8528,1
8529,1
8530,1
8531,1
8532,1
8533,0
8534,1
8535,0
8536,1
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8543,1
8544,0
8545,0
8546,1
8547,0
8548,0
8549,1
8550,0
8551,1
8552,0
8553,1
8554,0
8555,1
8556,1
8557,1
8558,1
8559,1
8560,0
8561,1
8562,1
8563,1
8564,1
8565,1
8566,1
8567,0
8568,0
8569,1
8570,1
8571,0
8572,1
8573,1
8574,0
8575,0
8576,1
8577,1
8578,1
8579,1
8580,1
8581,0
8582,0
8583,1
8584,1
8585,1
8586,0
8587,1
8588,0
8589,1
8590,1
8591,1
8592,1
8593,0
8594,1
8595,0
